Player ID,Name,Pos,Team,Cost,opponent,team_Oi,opponent_Di,xGI,projected GI,team_Di,opponent_Oi,xGc,projected Gc,projected net goals
128,Onyeka,MID,Brentford,4.9,Crystal Palace,1.25,1.11,0.0,0.0,0.97,1.11,0.21666666666666667,0.24,-0.24
591,Gray,MID,Tottenham,4.8,Chelsea,1.25,1.11,0.0,0.0,0.83,1.11,0.0,0.0,0.0
356,Gruev,MID,Leeds United,4.8,Brighton,1.11,1.25,0.0,0.0,1.11,1.39,0.12,0.17,-0.17
10,Lewis-Skelly,DEF,Arsenal,5.2,Burnley,0.97,1.39,0.0,0.0,0.28,1.11,0.06,0.07,-0.07
321,J.Cuenca,DEF,Fulham,4.4,Wolves,0.83,1.39,0.0,0.0,1.39,0.69,0.675,0.47,-0.47
672,Hato,DEF,Chelsea,4.7,Tottenham,1.11,0.83,0.0,0.0,1.11,1.25,0.76,0.95,-0.95
459,Ugarte,MID,Manchester Utd,4.8,Nott'ham Forest,1.53,1.25,0.002,0.0,0.97,0.14,0.8939999999999999,0.13,-0.13
506,Murillo,DEF,Nott'ham Forest,5.3,Manchester Utd,0.14,0.97,0.005,0.0,1.25,1.53,1.0,1.53,-1.53
686,Ngumoha,MID,Liverpool,4.5,Aston Villa,0.97,0.56,0.005,0.0,1.39,1.25,0.385,0.48,-0.48
718,S.Magassa,MID,West Ham,5.0,Newcastle Utd,0.42,0.69,0.0025,0.0,1.25,0.83,0.6475,0.54,-0.54
304,Iroegbunam,MID,Everton,4.9,Sunderland,0.56,0.56,0.005,0.0,1.25,0.83,0.71,0.59,-0.59
458,Mainoo,MID,Manchester Utd,4.8,Nott'ham Forest,1.53,1.25,0.002,0.0,0.97,0.14,0.294,0.04,-0.04
220,Sánchez,GK,Chelsea,4.9,Tottenham,1.11,0.83,0.002,0.0,1.11,1.25,1.588,1.98,-1.98
341,Darlow,GK,Leeds United,4.0,Brighton,1.11,1.25,0.0025,0.0,1.11,1.39,0.895,1.24,-1.24
609,Todibo,DEF,West Ham,4.3,Newcastle Utd,0.42,0.69,0.005,0.0,1.25,0.83,1.9,1.58,-1.58
627,Johnstone,GK,Wolves,4.5,Fulham,0.69,1.39,0.0025,0.0,1.39,0.83,1.025,0.85,-0.85
502,Sels,GK,Nott'ham Forest,4.8,Manchester Utd,0.14,0.97,0.002,0.0,1.25,1.53,1.516,2.32,-2.32
