Player ID,Name,Pos,Team,Cost,opponent,team_Oi,opponent_Di,xGI,projected GI,team_Di,opponent_Oi,xGc,projected Gc,projected net goals
440,Dalot,DEF,Manchester Utd,4.4,Brentford,0.97,1.61,0.21,0.34,1.29,0.97,1.03,1.0,-0.66
417,Cherki,MID,Manchester City,6.3,Burnley,1.45,1.29,0.265,0.34,0.81,0.81,0.415,0.34,0.0
226,Chalobah,DEF,Chelsea,5.1,Brighton,1.61,1.29,0.26,0.34,0.81,0.97,1.048,1.02,-0.68
418,Doku,MID,Manchester City,6.4,Burnley,1.45,1.29,0.26,0.34,0.81,0.81,0.602,0.49,-0.15
457,Casemiro,MID,Manchester Utd,5.5,Brentford,0.97,1.61,0.20800000000000002,0.33,1.29,0.97,0.682,0.66,-0.33
178,Welbeck,FWD,Brighton,6.3,Chelsea,0.97,0.81,0.40800000000000003,0.33,1.29,1.61,0.952,1.53,-1.2
547,E.Le Fée,MID,Sunderland,4.9,Nott'ham Forest,0.97,1.45,0.2275,0.33,0.65,0.81,0.6375,0.52,-0.19
441,Dorgu,DEF,Manchester Utd,4.5,Brentford,0.97,1.61,0.1975,0.32,1.29,0.97,1.505,1.46,-1.14
83,O.Dango,MID,Brentford,6.0,Manchester Utd,0.97,1.29,0.2475,0.32,1.61,0.97,0.7825,0.76,-0.44
160,Minteh,MID,Brighton,5.9,Chelsea,0.97,0.81,0.4,0.32,1.29,1.61,1.298,2.09,-1.77
84,Tavernier,MID,Bournemouth,5.5,Leeds United,0.97,1.13,0.27599999999999997,0.31,0.81,0.65,0.7,0.45,-0.14
712,Yeremy,MID,Crystal Palace,6.0,Liverpool,0.97,0.81,0.38666666666666666,0.31,0.32,1.77,0.2866666666666667,0.51,-0.2
416,Bernardo,MID,Manchester City,6.4,Burnley,1.45,1.29,0.23199999999999998,0.3,0.81,0.81,0.858,0.69,-0.39
410,Lewis,DEF,Manchester City,5.0,Burnley,1.45,1.29,0.22999999999999998,0.3,0.81,0.81,0.8566666666666666,0.69,-0.39
560,Isidor,FWD,Sunderland,5.5,Nott'ham Forest,0.97,1.45,0.202,0.29,0.65,0.81,0.6519999999999999,0.53,-0.24
612,L.Paquetá,MID,West Ham,5.9,Everton,0.81,0.81,0.354,0.29,2.1,0.97,1.448,1.4,-1.11
525,Wood,FWD,Nott'ham Forest,7.6,Sunderland,0.81,0.65,0.42800000000000005,0.28,1.45,0.97,1.124,1.09,-0.81
575,Van de Ven,DEF,Tottenham,4.7,Wolves,1.61,1.94,0.142,0.28,0.48,0.48,1.2,0.58,-0.3
593,P.M.Sarr,MID,Tottenham,5.0,Wolves,1.61,1.94,0.1425,0.28,0.48,0.48,1.17,0.56,-0.28
427,Reijnders,MID,Manchester City,5.6,Burnley,1.45,1.29,0.20600000000000002,0.27,0.81,0.81,1.288,1.04,-0.77
303,Garner,MID,Everton,5.0,West Ham,0.97,2.1,0.124,0.26,0.81,0.81,1.41,1.14,-0.88
97,Evanilson,FWD,Bournemouth,7.0,Leeds United,0.97,1.13,0.23399999999999999,0.26,0.81,0.65,0.7,0.45,-0.19
424,Bobb,MID,Manchester City,5.5,Burnley,1.45,1.29,0.2025,0.26,0.81,0.81,0.925,0.75,-0.49
295,Keane,DEF,Everton,4.5,West Ham,0.97,2.1,0.122,0.26,0.81,0.81,1.41,1.14,-0.88
271,Kamada,MID,Crystal Palace,5.0,Liverpool,0.97,0.81,0.31,0.25,0.32,1.77,0.7166666666666667,1.27,-1.02
292,Mykolenko,DEF,Everton,4.9,West Ham,0.97,2.1,0.12,0.25,0.81,0.81,1.005,0.81,-0.56
455,Mount,MID,Manchester Utd,5.9,Brentford,0.97,1.61,0.155,0.25,1.29,0.97,0.665,0.65,-0.4
436,De Ligt,DEF,Manchester Utd,5.0,Brentford,0.97,1.61,0.152,0.24,1.29,0.97,1.444,1.4,-1.16
123,Carvalho,MID,Brentford,4.9,Manchester Utd,0.97,1.29,0.1825,0.24,1.61,0.97,0.52,0.5,-0.26
256,Muñoz,DEF,Crystal Palace,5.6,Liverpool,0.97,0.81,0.3,0.24,0.32,1.77,0.9359999999999999,1.66,-1.42
553,Talbi,MID,Sunderland,5.0,Nott'ham Forest,0.97,1.45,0.16799999999999998,0.24,0.65,0.81,0.8119999999999999,0.66,-0.42
332,Lukić,MID,Fulham,5.0,Aston Villa,0.97,0.81,0.282,0.23,0.81,0.16,1.3599999999999999,0.22,0.01
666,Gyökeres,FWD,Arsenal,9.0,Newcastle Utd,1.61,0.48,0.48,0.23,0.32,0.48,0.476,0.23,0.0
414,Foden,MID,Manchester City,8.0,Burnley,1.45,1.29,0.17333333333333334,0.22,0.81,0.81,0.8633333333333333,0.7,-0.48
402,Aït-Nouri,DEF,Manchester City,5.9,Burnley,1.45,1.29,0.17333333333333334,0.22,0.81,0.81,0.98,0.79,-0.57
108,Ajer,DEF,Brentford,4.4,Manchester Utd,0.97,1.29,0.16666666666666666,0.22,1.61,0.97,0.08666666666666667,0.08,0.14
544,Diarra,MID,Sunderland,5.5,Nott'ham Forest,0.97,1.45,0.145,0.21,0.65,0.81,0.9675,0.78,-0.57
588,Odobert,MID,Tottenham,5.3,Wolves,1.61,1.94,0.11000000000000001,0.21,0.48,0.48,0.292,0.14,0.07
709,Krejčí,DEF,Wolves,4.5,Tottenham,0.48,0.48,0.44,0.21,1.94,1.61,1.015,1.63,-1.42
64,Watkins,FWD,Aston Villa,8.8,Fulham,0.16,0.81,0.26,0.21,0.81,0.97,1.592,1.54,-1.33
162,Gruda,MID,Brighton,5.4,Chelsea,0.97,0.81,0.252,0.2,1.29,1.61,0.392,0.63,-0.43
310,Barry,FWD,Everton,5.8,West Ham,0.97,2.1,0.096,0.2,0.81,0.81,0.47000000000000003,0.38,-0.18
721,Milosavljević,DEF,Bournemouth,4.5,Leeds United,0.97,1.13,0.18,0.2,0.81,0.65,0.62,0.4,-0.2
596,Solanke,FWD,Tottenham,7.2,Wolves,1.61,1.94,0.1,0.19,0.48,0.48,0.11,0.05,0.14
317,Andersen,DEF,Fulham,4.5,Aston Villa,0.97,0.81,0.23199999999999998,0.19,0.81,0.16,1.3699999999999999,0.22,-0.03
660,Stach,MID,Leeds United,5.0,Bournemouth,0.65,0.81,0.23199999999999998,0.19,1.13,0.97,1.3039999999999998,1.26,-1.07
671,Wilson,FWD,West Ham,5.9,Everton,0.81,0.81,0.22599999999999998,0.18,2.1,0.97,0.732,0.71,-0.53
531,Ballard,DEF,Sunderland,4.6,Nott'ham Forest,0.97,1.45,0.12333333333333334,0.18,0.65,0.81,0.34,0.28,-0.1
624,Bowen,FWD,West Ham,7.7,Everton,0.81,0.81,0.22400000000000003,0.18,2.1,0.97,1.55,1.5,-1.32
694,Mukiele,DEF,Sunderland,4.0,Nott'ham Forest,0.97,1.45,0.12333333333333334,0.18,0.65,0.81,1.2266666666666668,0.99,-0.81
324,Iwobi,MID,Fulham,6.5,Aston Villa,0.97,0.81,0.21800000000000003,0.18,0.81,0.16,1.254,0.2,-0.02
224,Cucurella,DEF,Chelsea,6.2,Brighton,1.61,1.29,0.13799999999999998,0.18,0.81,0.97,0.858,0.83,-0.65
81,Kluivert,MID,Bournemouth,7.0,Leeds United,0.97,1.13,0.16,0.18,0.81,0.65,0.045,0.03,0.15
50,Buendía,MID,Aston Villa,5.3,Fulham,0.16,0.81,0.2175,0.18,0.81,0.97,0.7825,0.76,-0.58
515,Gibbs-White,MID,Nott'ham Forest,7.5,Sunderland,0.81,0.65,0.256,0.17,1.45,0.97,1.524,1.48,-1.31
485,Gordon,MID,Newcastle Utd,7.4,Arsenal,0.48,0.32,0.54,0.17,0.48,1.61,0.135,0.22,-0.05
157,Mitoma,MID,Brighton,6.4,Chelsea,0.97,0.81,0.20600000000000002,0.17,1.29,1.61,1.322,2.13,-1.96
241,Caicedo,MID,Chelsea,5.6,Brighton,1.61,1.29,0.128,0.17,0.81,0.97,1.136,1.1,-0.93
681,Šeško,FWD,Manchester Utd,7.3,Brentford,0.97,1.61,0.10400000000000001,0.17,1.29,0.97,0.6980000000000001,0.68,-0.51
293,O'Brien,DEF,Everton,5.0,West Ham,0.97,2.1,0.08,0.17,0.81,0.81,1.41,1.14,-0.97
586,Bergvall,MID,Tottenham,5.4,Wolves,1.61,1.94,0.088,0.17,0.48,0.48,0.632,0.3,-0.13
170,Milner,MID,Brighton,5.0,Chelsea,0.97,0.81,0.2125,0.17,1.29,1.61,0.48,0.77,-0.6
614,Ward-Prowse,MID,West Ham,5.8,Everton,0.81,0.81,0.20800000000000002,0.17,2.1,0.97,1.454,1.41,-1.24
585,Bentancur,MID,Tottenham,5.4,Wolves,1.61,1.94,0.0825,0.16,0.48,0.48,1.02,0.49,-0.33
350,Aaronson,MID,Leeds United,5.4,Bournemouth,0.65,0.81,0.192,0.16,1.13,0.97,0.696,0.68,-0.52
7,Calafiori,DEF,Arsenal,5.7,Newcastle Utd,1.61,0.48,0.33199999999999996,0.16,0.32,0.48,0.51,0.24,-0.08
673,J.Palhinha,MID,Tottenham,5.5,Wolves,1.61,1.94,0.08399999999999999,0.16,0.48,0.48,0.95,0.46,-0.3
365,Nmecha,FWD,Leeds United,5.0,Bournemouth,0.65,0.81,0.196,0.16,1.13,0.97,0.49000000000000005,0.48,-0.32
691,Calvert-Lewin,FWD,Leeds United,5.5,Bournemouth,0.65,0.81,0.18666666666666668,0.15,1.13,0.97,0.6533333333333333,0.63,-0.48
225,James,DEF,Chelsea,5.4,Brighton,1.61,1.29,0.11599999999999999,0.15,0.81,0.97,0.8880000000000001,0.86,-0.71
128,Onyeka,MID,Brentford,5.0,Manchester Utd,0.97,1.29,0.12,0.15,1.61,0.97,0.4566666666666667,0.44,-0.29
517,Anderson,MID,Nott'ham Forest,5.5,Sunderland,0.81,0.65,0.23399999999999999,0.15,1.45,0.97,1.542,1.5,-1.35
668,Xhaka,MID,Sunderland,5.0,Nott'ham Forest,0.97,1.45,0.10400000000000001,0.15,0.65,0.81,1.048,0.85,-0.7
246,Andrey Santos,MID,Chelsea,4.5,Brighton,1.61,1.29,0.1125,0.15,0.81,0.97,0.525,0.51,-0.36
325,Smith Rowe,MID,Fulham,5.9,Aston Villa,0.97,0.81,0.16799999999999998,0.14,0.81,0.16,0.152,0.02,0.12
243,George,MID,Chelsea,4.9,Brighton,1.61,1.29,0.11,0.14,0.81,0.97,0.51,0.49,-0.35
266,Eze,MID,Arsenal,7.5,Newcastle Utd,1.61,0.48,0.285,0.14,0.32,0.48,0.4775,0.23,-0.09
561,Mayenda,FWD,Sunderland,5.5,Nott'ham Forest,0.97,1.45,0.0975,0.14,0.65,0.81,0.47,0.38,-0.24
273,Wharton,MID,Crystal Palace,5.0,Liverpool,0.97,0.81,0.175,0.14,0.32,1.77,0.8825,1.56,-1.42
338,Muniz,FWD,Fulham,5.5,Aston Villa,0.97,0.81,0.174,0.14,0.81,0.16,1.09,0.17,-0.03
233,Acheampong,DEF,Chelsea,4.0,Brighton,1.61,1.29,0.1,0.13,0.81,0.97,0.66,0.64,-0.51
362,Piroe,FWD,Leeds United,5.3,Bournemouth,0.65,0.81,0.16,0.13,1.13,0.97,1.065,1.03,-0.9
661,Ekitiké,FWD,Liverpool,8.7,Crystal Palace,1.77,0.32,0.394,0.13,0.81,0.97,0.6900000000000001,0.67,-0.54
683,Alderete,DEF,Sunderland,4.0,Nott'ham Forest,0.97,1.45,0.088,0.13,0.65,0.81,0.982,0.8,-0.67
217,Foster,FWD,Burnley,5.0,Manchester City,0.81,0.81,0.16599999999999998,0.13,1.29,1.45,1.7739999999999998,2.57,-2.44
603,Diouf,DEF,West Ham,4.4,Everton,0.81,0.81,0.16399999999999998,0.13,2.1,0.97,1.55,1.5,-1.37
8,J.Timber,DEF,Arsenal,5.8,Newcastle Utd,1.61,0.48,0.274,0.13,0.32,0.48,0.44000000000000006,0.21,-0.08
47,Rogers,MID,Aston Villa,6.9,Fulham,0.16,0.81,0.144,0.12,0.81,0.97,1.688,1.64,-1.52
381,M.Salah,MID,Liverpool,14.5,Crystal Palace,1.77,0.32,0.382,0.12,0.81,0.97,0.79,0.77,-0.65
335,King,MID,Fulham,4.5,Aston Villa,0.97,0.81,0.146,0.12,0.81,0.16,1.198,0.19,-0.07
168,Buonanotte,MID,Chelsea,4.8,Brighton,1.61,1.29,0.09,0.12,0.81,0.97,0.55,0.53,-0.41
319,Castagne,DEF,Fulham,4.4,Aston Villa,0.97,0.81,0.15,0.12,0.81,0.16,1.37,0.22,-0.1
405,Aké,DEF,Manchester City,5.4,Burnley,1.45,1.29,0.09666666666666666,0.12,0.81,0.81,0.45,0.36,-0.24
329,Wilson,MID,Fulham,5.4,Aston Villa,0.97,0.81,0.142,0.12,0.81,0.16,0.608,0.1,0.02
573,Spence,DEF,Tottenham,4.5,Wolves,1.61,1.94,0.06,0.12,0.48,0.48,0.9359999999999999,0.45,-0.33
353,James,MID,Leeds United,5.3,Bournemouth,0.65,0.81,0.15,0.12,1.13,0.97,0.805,0.78,-0.66
543,Adingra,MID,Sunderland,5.4,Nott'ham Forest,0.97,1.45,0.085,0.12,0.65,0.81,0.4375,0.35,-0.23
421,Rodrigo,MID,Manchester City,6.4,Burnley,1.45,1.29,0.0875,0.11,0.81,0.81,0.94,0.76,-0.65
489,J.Murphy,MID,Newcastle Utd,6.3,Arsenal,0.48,0.32,0.3325,0.11,0.48,1.61,0.395,0.64,-0.53
59,Onana,MID,Aston Villa,4.9,Fulham,0.16,0.81,0.14,0.11,0.81,0.97,1.27,1.23,-1.12
291,Tarkowski,DEF,Everton,5.5,West Ham,0.97,2.1,0.054000000000000006,0.11,0.81,0.81,1.41,1.14,-1.03
250,Delap,FWD,Chelsea,6.2,Brighton,1.61,1.29,0.08666666666666667,0.11,0.81,0.97,0.10333333333333333,0.1,0.01
574,Udogie,DEF,Tottenham,4.4,Wolves,1.61,1.94,0.05666666666666667,0.11,0.48,0.48,0.45,0.22,-0.11
654,Strand Larsen,FWD,Wolves,6.4,Tottenham,0.48,0.48,0.22,0.11,1.94,1.61,1.16,1.87,-1.76
270,Hughes,MID,Crystal Palace,4.9,Liverpool,0.97,0.81,0.132,0.11,0.32,1.77,0.762,1.35,-1.24
18,Madueke,MID,Arsenal,7.0,Newcastle Utd,1.61,0.48,0.22999999999999998,0.11,0.32,0.48,0.40800000000000003,0.2,-0.09
202,Bruun Larsen,MID,Burnley,5.4,Manchester City,0.81,0.81,0.13,0.11,1.29,1.45,1.3633333333333333,1.98,-1.87
458,Mainoo,MID,Manchester Utd,4.8,Brentford,0.97,1.61,0.06,0.1,1.29,0.97,0.7200000000000001,0.7,-0.6
698,Okafor,MID,Leeds United,5.5,Bournemouth,0.65,0.81,0.12333333333333334,0.1,1.13,0.97,0.7566666666666667,0.73,-0.63
126,Jensen,MID,Brentford,4.9,Manchester Utd,0.97,1.29,0.07666666666666667,0.1,1.61,0.97,0.9566666666666667,0.93,-0.83
444,Yoro,DEF,Manchester Utd,4.5,Brentford,0.97,1.61,0.062,0.1,1.29,0.97,1.2,1.16,-1.06
145,De Cuyper,DEF,Brighton,4.4,Chelsea,0.97,0.81,0.1175,0.1,1.29,1.61,0.96,1.55,-1.45
569,Romero,DEF,Tottenham,5.1,Wolves,1.61,1.94,0.052000000000000005,0.1,0.48,0.48,1.2,0.58,-0.48
21,Rice,MID,Arsenal,6.5,Newcastle Utd,1.61,0.48,0.198,0.1,0.32,0.48,0.544,0.26,-0.16
330,Berge,MID,Fulham,5.0,Aston Villa,0.97,0.81,0.126,0.1,0.81,0.16,1.284,0.21,-0.11
36,Cash,DEF,Aston Villa,4.6,Fulham,0.16,0.81,0.118,0.1,0.81,0.97,1.508,1.46,-1.36
635,R.Gomes,DEF,Wolves,4.5,Tottenham,0.48,0.48,0.2,0.1,1.94,1.61,0.555,0.89,-0.79
384,Gakpo,MID,Liverpool,7.7,Crystal Palace,1.77,0.32,0.308,0.1,0.81,0.97,0.782,0.76,-0.66
258,Mitchell,DEF,Crystal Palace,5.0,Liverpool,0.97,0.81,0.124,0.1,0.32,1.77,0.9359999999999999,1.66,-1.56
16,Saka,MID,Arsenal,9.8,Newcastle Utd,1.61,0.48,0.21,0.1,0.32,0.48,0.6766666666666666,0.32,-0.22
516,Hudson-Odoi,MID,Nott'ham Forest,6.0,Sunderland,0.81,0.65,0.154,0.1,1.45,0.97,1.23,1.19,-1.09
205,Cullen,MID,Burnley,5.0,Manchester City,0.81,0.81,0.128,0.1,1.29,1.45,1.8059999999999998,2.62,-2.52
48,Tielemans,MID,Aston Villa,5.9,Fulham,0.16,0.81,0.125,0.1,0.81,0.97,1.62,1.57,-1.47
166,Ayari,MID,Brighton,4.9,Chelsea,0.97,0.81,0.126,0.1,1.29,1.61,0.96,1.55,-1.45
552,Sadiki,MID,Sunderland,5.0,Nott'ham Forest,0.97,1.45,0.062,0.09,0.65,0.81,0.952,0.77,-0.68
677,Guessand,MID,Aston Villa,6.3,Fulham,0.16,0.81,0.11,0.09,0.81,0.97,0.88,0.85,-0.76
669,Ndoye,MID,Nott'ham Forest,6.1,Sunderland,0.81,0.65,0.134,0.09,1.45,0.97,1.1179999999999999,1.08,-0.99
442,Maguire,DEF,Manchester Utd,4.4,Brentford,0.97,1.61,0.055,0.09,1.29,0.97,0.3575,0.35,-0.26
74,Truffert,DEF,Bournemouth,4.5,Leeds United,0.97,1.13,0.078,0.09,0.81,0.65,0.724,0.47,-0.38
54,McGinn,MID,Aston Villa,5.4,Fulham,0.16,0.81,0.11000000000000001,0.09,0.81,0.97,1.468,1.42,-1.33
625,Füllkrug,FWD,West Ham,5.7,Everton,0.81,0.81,0.105,0.09,2.1,0.97,0.8475,0.82,-0.73
20,Trossard,MID,Arsenal,6.9,Newcastle Utd,1.61,0.48,0.18999999999999997,0.09,0.32,0.48,0.33,0.16,-0.07
90,Scott,MID,Bournemouth,5.0,Leeds United,0.97,1.13,0.08399999999999999,0.09,0.81,0.65,0.588,0.38,-0.29
328,Sessegnon,MID,Fulham,5.4,Aston Villa,0.97,0.81,0.11,0.09,0.81,0.16,1.285,0.21,-0.12
606,Mavropanos,DEF,West Ham,4.4,Everton,0.81,0.81,0.10333333333333333,0.08,2.1,0.97,1.4433333333333334,1.4,-1.32
39,Maatsen,DEF,Aston Villa,4.4,Fulham,0.16,0.81,0.10333333333333333,0.08,0.81,0.97,1.0266666666666666,1.0,-0.92
532,Hume,DEF,Sunderland,4.5,Nott'ham Forest,0.97,1.45,0.057999999999999996,0.08,0.65,0.81,1.048,0.85,-0.77
382,Wirtz,MID,Liverpool,8.2,Crystal Palace,1.77,0.32,0.248,0.08,0.81,0.97,0.61,0.59,-0.51
507,Aina,DEF,Nott'ham Forest,4.9,Sunderland,0.81,0.65,0.12,0.08,1.45,0.97,1.6733333333333331,1.62,-1.54
41,Pau,DEF,Aston Villa,4.4,Fulham,0.16,0.81,0.1,0.08,0.81,0.97,1.055,1.02,-0.94
686,Ngumoha,MID,Liverpool,4.5,Crystal Palace,1.77,0.32,0.235,0.08,0.81,0.97,0.0,0.0,0.08
322,Tete,DEF,Fulham,4.5,Aston Villa,0.97,0.81,0.1,0.08,0.81,0.16,1.3699999999999999,0.22,-0.14
272,Lerma,MID,Crystal Palace,4.9,Liverpool,0.97,0.81,0.098,0.08,0.32,1.77,0.318,0.56,-0.48
372,Robertson,DEF,Liverpool,5.9,Crystal Palace,1.77,0.32,0.255,0.08,0.81,0.97,0.45,0.44,-0.36
304,Iroegbunam,MID,Everton,4.9,West Ham,0.97,2.1,0.0375,0.08,0.81,0.81,0.8525,0.69,-0.61
192,Hartman,DEF,Burnley,4.0,Manchester City,0.81,0.81,0.10200000000000001,0.08,1.29,1.45,2.054,2.98,-2.9
347,Gudmundsson,DEF,Leeds United,4.0,Bournemouth,0.65,0.81,0.10400000000000001,0.08,1.13,0.97,1.298,1.26,-1.18
605,Kilman,DEF,West Ham,4.4,Everton,0.81,0.81,0.08399999999999999,0.07,2.1,0.97,1.55,1.5,-1.43
40,Mings,DEF,Aston Villa,4.5,Fulham,0.16,0.81,0.08399999999999999,0.07,0.81,0.97,1.688,1.64,-1.57
260,Guéhi,DEF,Crystal Palace,4.7,Liverpool,0.97,0.81,0.086,0.07,0.32,1.77,0.9359999999999999,1.66,-1.59
210,Tchaouna,MID,Burnley,4.9,Manchester City,0.81,0.81,0.088,0.07,1.29,1.45,0.712,1.03,-0.96
129,Yarmoliuk,MID,Brentford,5.0,Manchester Utd,0.97,1.29,0.054000000000000006,0.07,1.61,0.97,1.322,1.28,-1.21
708,M.Fernandes,MID,West Ham,5.5,Everton,0.81,0.81,0.08666666666666667,0.07,2.1,0.97,1.17,1.13,-1.06
545,Roberts,MID,Sunderland,5.4,Nott'ham Forest,0.97,1.45,0.05,0.07,0.65,0.81,0.66,0.53,-0.46
257,Lacroix,DEF,Crystal Palace,5.1,Liverpool,0.97,0.81,0.088,0.07,0.32,1.77,0.9359999999999999,1.66,-1.59
239,Gittens,MID,Chelsea,6.2,Brighton,1.61,1.29,0.055,0.07,0.81,0.97,0.555,0.54,-0.47
645,Fer López,MID,Wolves,5.4,Tottenham,0.48,0.48,0.1525,0.07,1.94,1.61,0.2525,0.41,-0.34
151,Van Hecke,DEF,Brighton,4.5,Chelsea,0.97,0.81,0.092,0.07,1.29,1.61,1.3699999999999999,2.21,-2.14
487,Barnes,MID,Newcastle Utd,6.5,Arsenal,0.48,0.32,0.23399999999999999,0.07,0.48,1.61,0.22799999999999998,0.37,-0.3
12,Zinchenko,DEF,Nott'ham Forest,4.9,Sunderland,0.81,0.65,0.11,0.07,1.45,0.97,0.85,0.82,-0.75
642,Hee Chan,MID,Wolves,5.9,Tottenham,0.48,0.48,0.1475,0.07,1.94,1.61,0.8925,1.44,-1.37
438,Mazraoui,DEF,Manchester Utd,4.9,Brentford,0.97,1.61,0.043333333333333335,0.07,1.29,0.97,0.53,0.51,-0.44
72,Senesi,DEF,Bournemouth,4.8,Leeds United,0.97,1.13,0.057999999999999996,0.07,0.81,0.65,0.724,0.47,-0.4
720,Tolu,FWD,Wolves,5.5,Tottenham,0.48,0.48,0.125,0.06,1.94,1.61,0.915,1.47,-1.41
113,Van den Berg,DEF,Brentford,4.5,Manchester Utd,0.97,1.29,0.048,0.06,1.61,0.97,1.3699999999999999,1.33,-1.27
389,Elliott,MID,Aston Villa,5.4,Fulham,0.16,0.81,0.07333333333333333,0.06,0.81,0.97,0.41,0.4,-0.34
17,Ødegaard,MID,Arsenal,7.9,Newcastle Utd,1.61,0.48,0.1225,0.06,0.32,0.48,0.485,0.23,-0.17
631,Agbadou,DEF,Wolves,4.5,Tottenham,0.48,0.48,0.128,0.06,1.94,1.61,1.544,2.49,-2.43
638,Hoever,DEF,Wolves,4.0,Tottenham,0.48,0.48,0.12,0.06,1.94,1.61,1.425,2.29,-2.23
207,Hannibal,MID,Burnley,5.0,Manchester City,0.81,0.81,0.074,0.06,1.29,1.45,1.206,1.75,-1.69
693,Hutchinson,MID,Nott'ham Forest,5.5,Sunderland,0.81,0.65,0.1,0.06,1.45,0.97,0.48,0.47,-0.41
53,Malen,MID,Aston Villa,5.2,Fulham,0.16,0.81,0.08,0.06,0.81,0.97,0.65,0.63,-0.57
696,Kalimuendo,FWD,Nott'ham Forest,6.0,Sunderland,0.81,0.65,0.0925,0.06,1.45,0.97,0.3025,0.29,-0.23
