season,game,round,week,date,home_team,away_team,home_score,away_score,game_id
2526,2026-03-21 Osasuna-Girona,29,29,2026-03-21 17:30:00+00:00,Osasuna,Girona,,,14081815
2526,2026-03-21 Sevilla-Valencia,29,29,2026-03-21 20:00:00+00:00,Sevilla,Valencia,,,14083684
2526,2026-03-22 Ath Bilbao-Betis,29,29,2026-03-22 17:30:00+00:00,Ath Bilbao,Betis,,,14083657
2526,2026-03-22 Barcelona-Vallecano,29,29,2026-03-22 13:00:00+00:00,Barcelona,Vallecano,,,14083662
2526,2026-03-22 Celta-Alaves,29,29,2026-03-22 15:15:00+00:00,Celta,Alaves,,,14083689
2526,2026-03-22 Real Madrid-Ath Madrid,29,29,2026-03-22 20:00:00+00:00,Real Madrid,Ath Madrid,,,14081807
2526,2026-04-05 Alaves-Osasuna,30,30,2026-04-05 19:00:00+00:00,Alaves,Osasuna,,,14081809
2526,2026-04-05 Ath Madrid-Barcelona,30,30,2026-04-05 19:00:00+00:00,Ath Madrid,Barcelona,,,14081810
2526,2026-04-05 Betis-Espanol,30,30,2026-04-05 19:00:00+00:00,Betis,Espanol,,,14081811
2526,2026-04-05 Getafe-Ath Bilbao,30,30,2026-04-05 19:00:00+00:00,Getafe,Ath Bilbao,,,14081813
2526,2026-04-05 Girona-Villarreal,30,30,2026-04-05 19:00:00+00:00,Girona,Villarreal,,,14081812
2526,2026-04-05 Mallorca-Real Madrid,30,30,2026-04-05 19:00:00+00:00,Mallorca,Real Madrid,,,14081816
2526,2026-04-05 Oviedo-Sevilla,30,30,2026-04-05 19:00:00+00:00,Oviedo,Sevilla,,,14081814
2526,2026-04-05 Sociedad-Levante,30,30,2026-04-05 19:00:00+00:00,Sociedad,Levante,,,14083701
2526,2026-04-05 Valencia-Celta,30,30,2026-04-05 19:00:00+00:00,Valencia,Celta,,,14081817
2526,2026-04-05 Vallecano-Elche,30,30,2026-04-05 19:00:00+00:00,Vallecano,Elche,,,14083697
2526,2026-04-12 Ath Bilbao-Villarreal,31,31,2026-04-12 19:00:00+00:00,Ath Bilbao,Villarreal,,,14083102
2526,2026-04-12 Barcelona-Espanol,31,31,2026-04-12 19:00:00+00:00,Barcelona,Espanol,,,14083113
2526,2026-04-12 Celta-Oviedo,31,31,2026-04-12 19:00:00+00:00,Celta,Oviedo,,,14083123
2526,2026-04-12 Elche-Valencia,31,31,2026-04-12 19:00:00+00:00,Elche,Valencia,,,14083132
2526,2026-04-12 Levante-Getafe,31,31,2026-04-12 19:00:00+00:00,Levante,Getafe,,,14083182
2526,2026-04-12 Mallorca-Vallecano,31,31,2026-04-12 19:00:00+00:00,Mallorca,Vallecano,,,14083142
2526,2026-04-12 Osasuna-Betis,31,31,2026-04-12 19:00:00+00:00,Osasuna,Betis,,,14083172
2526,2026-04-12 Real Madrid-Girona,31,31,2026-04-12 19:00:00+00:00,Real Madrid,Girona,,,14083191
2526,2026-04-12 Sevilla-Ath Madrid,31,31,2026-04-12 19:00:00+00:00,Sevilla,Ath Madrid,,,14083161
2526,2026-04-12 Sociedad-Alaves,31,31,2026-04-12 19:00:00+00:00,Sociedad,Alaves,,,14083152
2526,2026-04-22 Ath Bilbao-Osasuna,33,33,2026-04-22 19:00:00+00:00,Ath Bilbao,Osasuna,,,14083258
2526,2026-04-22 Barcelona-Celta,33,33,2026-04-22 19:00:00+00:00,Barcelona,Celta,,,14083261
2526,2026-04-22 Elche-Ath Madrid,33,33,2026-04-22 19:00:00+00:00,Elche,Ath Madrid,,,14083306
2526,2026-04-22 Girona-Betis,33,33,2026-04-22 19:00:00+00:00,Girona,Betis,,,14083318
2526,2026-04-22 Levante-Sevilla,33,33,2026-04-22 19:00:00+00:00,Levante,Sevilla,,,14083265
2526,2026-04-22 Mallorca-Valencia,33,33,2026-04-22 19:00:00+00:00,Mallorca,Valencia,,,14083270
2526,2026-04-22 Oviedo-Villarreal,33,33,2026-04-22 19:00:00+00:00,Oviedo,Villarreal,,,14083282
2526,2026-04-22 Real Madrid-Alaves,33,33,2026-04-22 19:00:00+00:00,Real Madrid,Alaves,,,14083295
2526,2026-04-22 Sociedad-Getafe,33,33,2026-04-22 19:00:00+00:00,Sociedad,Getafe,,,14083346
2526,2026-04-22 Vallecano-Espanol,33,33,2026-04-22 19:00:00+00:00,Vallecano,Espanol,,,14083330
2526,2026-04-26 Alaves-Mallorca,32,32,2026-04-26 19:00:00+00:00,Alaves,Mallorca,,,14083202
2526,2026-04-26 Ath Madrid-Ath Bilbao,32,32,2026-04-26 19:00:00+00:00,Ath Madrid,Ath Bilbao,,,14083242
2526,2026-04-26 Betis-Real Madrid,32,32,2026-04-26 19:00:00+00:00,Betis,Real Madrid,,,14083211
2526,2026-04-26 Espanol-Levante,32,32,2026-04-26 19:00:00+00:00,Espanol,Levante,,,14083221
2526,2026-04-26 Getafe-Barcelona,32,32,2026-04-26 19:00:00+00:00,Getafe,Barcelona,,,14083245
2526,2026-04-26 Osasuna-Sevilla,32,32,2026-04-26 19:00:00+00:00,Osasuna,Sevilla,,,14083231
2526,2026-04-26 Oviedo-Elche,32,32,2026-04-26 19:00:00+00:00,Oviedo,Elche,,,14083252
2526,2026-04-26 Valencia-Girona,32,32,2026-04-26 19:00:00+00:00,Valencia,Girona,,,14083255
2526,2026-04-26 Vallecano-Sociedad,32,32,2026-04-26 19:00:00+00:00,Vallecano,Sociedad,,,14083239
2526,2026-04-26 Villarreal-Celta,32,32,2026-04-26 19:00:00+00:00,Villarreal,Celta,,,14083248
2526,2026-05-03 Alaves-Ath Bilbao,34,34,2026-05-03 19:00:00+00:00,Alaves,Ath Bilbao,,,14083364
2526,2026-05-03 Betis-Oviedo,34,34,2026-05-03 19:00:00+00:00,Betis,Oviedo,,,14083381
2526,2026-05-03 Celta-Elche,34,34,2026-05-03 19:00:00+00:00,Celta,Elche,,,14083401
2526,2026-05-03 Espanol-Real Madrid,34,34,2026-05-03 19:00:00+00:00,Espanol,Real Madrid,,,14083422
2526,2026-05-03 Getafe-Vallecano,34,34,2026-05-03 19:00:00+00:00,Getafe,Vallecano,,,14083440
2526,2026-05-03 Girona-Mallorca,34,34,2026-05-03 19:00:00+00:00,Girona,Mallorca,,,14083457
2526,2026-05-03 Osasuna-Barcelona,34,34,2026-05-03 19:00:00+00:00,Osasuna,Barcelona,,,14083495
2526,2026-05-03 Sevilla-Sociedad,34,34,2026-05-03 19:00:00+00:00,Sevilla,Sociedad,,,14083526
2526,2026-05-03 Valencia-Ath Madrid,34,34,2026-05-03 19:00:00+00:00,Valencia,Ath Madrid,,,14083476
2526,2026-05-03 Villarreal-Levante,34,34,2026-05-03 19:00:00+00:00,Villarreal,Levante,,,14083512
2526,2026-05-10 Ath Bilbao-Valencia,35,35,2026-05-10 19:00:00+00:00,Ath Bilbao,Valencia,,,14083539
2526,2026-05-10 Ath Madrid-Celta,35,35,2026-05-10 19:00:00+00:00,Ath Madrid,Celta,,,14083551
2526,2026-05-10 Barcelona-Real Madrid,35,35,2026-05-10 19:00:00+00:00,Barcelona,Real Madrid,,,14083562
2526,2026-05-10 Elche-Alaves,35,35,2026-05-10 19:00:00+00:00,Elche,Alaves,,,14083578
2526,2026-05-10 Levante-Osasuna,35,35,2026-05-10 19:00:00+00:00,Levante,Osasuna,,,14083568
2526,2026-05-10 Mallorca-Villarreal,35,35,2026-05-10 19:00:00+00:00,Mallorca,Villarreal,,,14083573
2526,2026-05-10 Oviedo-Getafe,35,35,2026-05-10 19:00:00+00:00,Oviedo,Getafe,,,14083592
2526,2026-05-10 Sevilla-Espanol,35,35,2026-05-10 19:00:00+00:00,Sevilla,Espanol,,,14083587
2526,2026-05-10 Sociedad-Betis,35,35,2026-05-10 19:00:00+00:00,Sociedad,Betis,,,14083583
2526,2026-05-10 Vallecano-Girona,35,35,2026-05-10 19:00:00+00:00,Vallecano,Girona,,,14083598
2526,2026-05-13 Alaves-Barcelona,36,36,2026-05-13 19:00:00+00:00,Alaves,Barcelona,,,14083603
2526,2026-05-13 Betis-Elche,36,36,2026-05-13 19:00:00+00:00,Betis,Elche,,,14083608
2526,2026-05-13 Celta-Levante,36,36,2026-05-13 19:00:00+00:00,Celta,Levante,,,14083613
2526,2026-05-13 Espanol-Ath Bilbao,36,36,2026-05-13 19:00:00+00:00,Espanol,Ath Bilbao,,,14083629
2526,2026-05-13 Getafe-Mallorca,36,36,2026-05-13 19:00:00+00:00,Getafe,Mallorca,,,14083618
2526,2026-05-13 Girona-Sociedad,36,36,2026-05-13 19:00:00+00:00,Girona,Sociedad,,,14083624
2526,2026-05-13 Osasuna-Ath Madrid,36,36,2026-05-13 19:00:00+00:00,Osasuna,Ath Madrid,,,14083634
2526,2026-05-13 Real Madrid-Oviedo,36,36,2026-05-13 19:00:00+00:00,Real Madrid,Oviedo,,,14083649
2526,2026-05-13 Valencia-Vallecano,36,36,2026-05-13 19:00:00+00:00,Valencia,Vallecano,,,14083639
2526,2026-05-13 Villarreal-Sevilla,36,36,2026-05-13 19:00:00+00:00,Villarreal,Sevilla,,,14083644
2526,2026-05-17 Ath Bilbao-Celta,37,37,2026-05-17 19:00:00+00:00,Ath Bilbao,Celta,,,14083656
2526,2026-05-17 Ath Madrid-Girona,37,37,2026-05-17 19:00:00+00:00,Ath Madrid,Girona,,,14083661
2526,2026-05-17 Barcelona-Betis,37,37,2026-05-17 19:00:00+00:00,Barcelona,Betis,,,14083666
2526,2026-05-17 Elche-Getafe,37,37,2026-05-17 19:00:00+00:00,Elche,Getafe,,,14083671
2526,2026-05-17 Levante-Mallorca,37,37,2026-05-17 19:00:00+00:00,Levante,Mallorca,,,14083676
2526,2026-05-17 Osasuna-Espanol,37,37,2026-05-17 19:00:00+00:00,Osasuna,Espanol,,,14083696
2526,2026-05-17 Oviedo-Alaves,37,37,2026-05-17 19:00:00+00:00,Oviedo,Alaves,,,14083692
2526,2026-05-17 Sevilla-Real Madrid,37,37,2026-05-17 19:00:00+00:00,Sevilla,Real Madrid,,,14083702
2526,2026-05-17 Sociedad-Valencia,37,37,2026-05-17 19:00:00+00:00,Sociedad,Valencia,,,14083687
2526,2026-05-17 Vallecano-Villarreal,37,37,2026-05-17 19:00:00+00:00,Vallecano,Villarreal,,,14083682
2526,2026-05-24 Alaves-Vallecano,38,38,2026-05-24 19:00:00+00:00,Alaves,Vallecano,,,14083706
2526,2026-05-24 Betis-Levante,38,38,2026-05-24 19:00:00+00:00,Betis,Levante,,,14083710
2526,2026-05-24 Celta-Sevilla,38,38,2026-05-24 19:00:00+00:00,Celta,Sevilla,,,14083715
2526,2026-05-24 Espanol-Sociedad,38,38,2026-05-24 19:00:00+00:00,Espanol,Sociedad,,,14083719
2526,2026-05-24 Getafe-Osasuna,38,38,2026-05-24 19:00:00+00:00,Getafe,Osasuna,,,14083723
2526,2026-05-24 Girona-Elche,38,38,2026-05-24 19:00:00+00:00,Girona,Elche,,,14083743
2526,2026-05-24 Mallorca-Oviedo,38,38,2026-05-24 19:00:00+00:00,Mallorca,Oviedo,,,14083727
2526,2026-05-24 Real Madrid-Ath Bilbao,38,38,2026-05-24 19:00:00+00:00,Real Madrid,Ath Bilbao,,,14083731
2526,2026-05-24 Valencia-Barcelona,38,38,2026-05-24 19:00:00+00:00,Valencia,Barcelona,,,14083739
2526,2026-05-24 Villarreal-Ath Madrid,38,38,2026-05-24 19:00:00+00:00,Villarreal,Ath Madrid,,,14083735
